"LOG:concept:name","LOG:lifecycle:model","LOG:source","LOG:Calculation Time (ms)","LOG:Num. States","LOG:Trace Fitness","LOG:Title of Visualization","LOG:Exit code of alignment for trace","LOG:Model move cost empty trace","LOG:Number of LPs solved","LOG:Queued States","LOG:Raw Fitness Cost","LOG:Move-Model Fitness","LOG:Pre-processing time (ms)","LOG:Move-Log Fitness","LOG:Trace Length","LOG:Approximate memory used (kb)","TRACE:concept:name","TRACE:LogType","TRACEAL:Raw Fitness Cost","TRACEAL:Calculation Time (ms)","TRACEAL:Num. States","TRACEAL:Move-Model Fitness","TRACEAL:Trace Fitness","TRACEAL:Pre-processing time (ms)","TRACEAL:Move-Log Fitness","TRACEAL:Trace Length","TRACEAL:Exit code of alignment for trace","TRACEAL:Approximate memory used (kb)","TRACEAL:Number of LPs solved","TRACEAL:Queued States","EVT:elementId","EVT:concept:name","EVT:lifecycle:transition","EVT:processId","EVT:time:timestamp","EVTAL:Transition","EVTAL:TransitionID","EVTAL:TransEvClass","EVTAL:Cost","EVTAL:Marking","EVTAL:ParikhVector","EVTAL:ActivityInstance",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:18+01:00","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","node 9c760208-d4fe-4b79-8e26-8cd0d9808667","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","0","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:18+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,2)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:19+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,1)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-8B75C472-1588-490D-812B-F57487C5F50A","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:19+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-8B75C472-1588-490D-812B-F57487C5F50A","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:19+01:00","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","node 898ef743-ef45-4120-8aab-6a547a390cda","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","0","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,2) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-8B75C472-1588-490D-812B-F57487C5F50A","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:20+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,1) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-42471258-E0A9-4EE3-B512-D506BC38D3C2","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:20+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-42471258-E0A9-4EE3-B512-D506BC38D3C2","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:20+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,2)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-42471258-E0A9-4EE3-B512-D506BC38D3C2","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:21+01:00","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","node 25264d4b-ca6f-4cec-a125-2ad63c121ebd","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","0","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,1)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-A6B1955C-AE69-405F-A033-E6681BA131BB","DATA ANALYST CONFIGURES PRODUCTION SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:21+01:00","DATA ANALYST CONFIGURES PRODUCTION SYSTEM","node 3afd74e3-de0e-4fe2-b362-0267c753d74d","DATA ANALYST CONFIGURES PRODUCTION SYSTEM","0","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-A6B1955C-AE69-405F-A033-E6681BA131BB","DATA ANALYST CONFIGURES PRODUCTION SYSTEM","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:21+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,2) (END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-A6B1955C-AE69-405F-A033-E6681BA131BB","DATA ANALYST CONFIGURES PRODUCTION SYSTEM","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:22+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,1) (END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC","DATA ANALYST CONFIGURES EVALUATION SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:22+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC","DATA ANALYST CONFIGURES EVALUATION SYSTEM","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:22+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,2) (END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC","DATA ANALYST CONFIGURES EVALUATION SYSTEM","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:23+01:00","DATA ANALYST CONFIGURES EVALUATION SYSTEM","node a875a7cb-67b2-4da0-9208-0e86552709a0","DATA ANALYST CONFIGURES EVALUATION SYSTEM","0","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,1) (END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","null","null","null","null","null","xor_merge_DATA ANALYST CONFIGURES EVALUATION SYSTEM_","node ac4a6de7-6235-46df-93ad-aa5b4adc2244","null","0","[(,1)]","[(END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","null","null","null","null","null","xor_split__","node 31aa724c-25e3-41de-b803-ff64510dc5ed","null","0","[(xor_,1)]","[(END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","null","null","null","null","null","xor_merge__","node a1f94c27-8782-432d-80e1-4ed993471ba6","null","0","[(,1)]","[(END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","null","null","null","null","null","xor_split__","node a90cab3f-b49d-4f2d-a1bf-86a3acb307e4","null","0","[(xor_,1)]","[(END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","null","null","null","null","null","xor_merge__","node 64bd403b-950e-49e6-95fb-103fb59119ec","null","0","[(,1)]","[(END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","null","null","null","null","null","xor_split__END","node d44f20c4-ee84-42c3-af98-9a4e5138bdc7","null","0","[(xor_,1)]","[(END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-0464ADA1-C752-4565-B399-80998038E50D","END","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:23+01:00","END","node 2ee755d3-7f35-459f-a2aa-0a3fe9edd0ce","END","0","[(,1)]","[(END,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-0464ADA1-C752-4565-B399-80998038E50D","END","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:23+01:00","end_event_","node 8e1e6d29-0282-4626-9c97-c977ae01c7d8","END","0","[(,1)]","[(END,2)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","17","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-0464ADA1-C752-4565-B399-80998038E50D","END","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:23+01:00","t_end_","node 984b5d0a-459d-42bd-b6fa-3170ce64ac29","END","null","[(end_event__ended,1)]","[(END,1)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","78","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A","START","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:01:18+01:00","t_start_","node cf1b1f49-ce1c-4219-9c33-97731b770342","START","null","[(i,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3) (START,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","78","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A","START","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:01:18+01:00","start_event_","node 3e28eb5a-c438-404e-b6c8-4c6391c7dd97","START","0","[(start_event__initial,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3) (START,2)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","78","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A","START","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:01:18+01:00","START","node 595ed5b0-595c-4e80-80dd-3a5b0fcc3459","START","0","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3) (START,1)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","78","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","sid-176379D8-FF77-4836-9F22-8D918C86867E","DATA ANALYST CONFIGURES INGESTION SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:01:18+01:00","null","null","null","1","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","78","MXML.EnactmentLog","12.0","38.384","188.0","1.0","0.5714285714285714","1.019","0.5","24.0","1.0","32.0","5.0","191.0","null","null","null","null","null","xor_merge_START_","node 2b6b4339-64d7-4e12-954e-c4ba17efa0da","null","0","[(,1)]","[(DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,2) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
